exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,reservationHandler,0.0004
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,userHandler,0.0004
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,searchHandler,0.0003
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,frontend,recommendHandler,0.0186
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,profile,GetProfiles,0.0472
37,0,"('frontend', 'geo', 'profile')",t3.micro,frontend,reservationHandler,0.0002
37,0,"('frontend', 'geo', 'profile')",t3.micro,frontend,userHandler,0.0001
37,0,"('frontend', 'geo', 'profile')",t3.micro,frontend,recommendHandler,0.0139
37,0,"('frontend', 'geo', 'profile')",t3.micro,profile,GetProfiles,0.0417
37,1,"('frontend', 'geo', 'profile')",t3.micro,frontend,reservationHandler,0.0002
